facility_name(시설명),business_type(업종명),road_address(소재지도로명주소),jibun_address(소재지지번주소),latitude(위도),longitude(경도),business_status(영업상태명),has_transport_vehicle(운반용차량보유여부),has_storage_facility(저장시설보유여부),phone(전화번호),supervising_agency(관리기관명),as_of_date(데이터기준일자),provider_org_code(제공기관코드),provider_org_name(제공기관명)
(주)평화산소,의료용고압가스,경상남도 창원시 마산합포구 진북면 정현공단길 113,경상남도 창원시 마산합포구 진북면 정현리 785-6,35.17552556,128.464023,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
제이팜,일반종합도매,"경상남도 창원시 마산회원구 양덕천길 47 (양덕동, 유한미소안아파트)",경상남도 창원시 마산회원구 양덕동 49-1,35.23129865,128.5871174,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
평화당한약품,한약도매,경상남도 창원시 마산회원구 양덕북9길 3 (양덕동),,35.23590788,128.5876351,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
삼신약품,일반종합도매,경상남도 창원시 마산회원구 양덕로 163 (양덕동),경상남도 창원시 마산회원구 양덕동 65-2,35.23253555,128.5824474,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
화영산소,원료의약품도매,경상남도 창원시 마산회원구 양덕동2길 81 (양덕동),,35.22488701,128.5884702,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
한성당건재한약품,한약도매,경상남도 창원시 마산합포구 교방천북길 275 (상남동),,35.20955435,128.5767492,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
우솔주식회사,일반종합도매,"경상남도 창원시 마산회원구 내서읍 광려천서로 153, 1층 105호",경상남도 창원시 마산회원구 내서읍 중리 1451-74,35.2537572814,128.515901331,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
국민메디칼,일반종합도매,"경상남도 창원시 마산회원구 회원남로 65, 219동 101호 (회원동, e편한세상창원파크센트럴(2단지))",경상남도 창원시 마산회원구 회원동 314,35.2202093577,128.5692775051,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
대한바이오로직스(주),일반종합도매,"경상남도 창원시 성산구 중앙대로61번길 4, 캔버라호텔 313호 (중앙동)",경상남도 창원시 성산구 중앙동 97-6,35.2212330174,128.676833,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
호안약품,일반종합도매,"경상남도 창원시 의창구 무역로 547, 조은물류센터 4층 507호 (팔용동)",경상남도 창원시 의창구 팔용동 4-53,35.2271240831,128.6380845297,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
사무엘상사,일반종합도매,"경상남도 창원시 의창구 남산로9번길 7, 삼성앙비지네스포옴(주) 303호 (팔용동)",경상남도 창원시 의창구 팔용동 179-13,35.260537,128.611788,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
(주)킴앤디,일반종합도매,"경상남도 창원시 성산구 동산로220번길 25, 삼복빌딩 401호 (사파동)",경상남도 창원시 성산구 사파동 124-5,35.2243958967,128.6988915422,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
조은약품,일반종합도매,"경상남도 창원시 의창구 사화로17번길 23, 일부호 (팔용동)",경상남도 창원시 의창구 팔용동 165-10,35.258728,128.6111450737,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
선우약품,일반종합도매,"경상남도 창원시 의창구 북면 천주로1150번길 15-15, 2층 203호",경상남도 창원시 의창구 북면 신촌리 1459-9,35.3529030592,128.6104866903,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
동해,일반종합도매,"경상남도 창원시 의창구 도계로18번길 6, 108-1호 (도계동, 빨마데파트)",경상남도 창원시 의창구 도계동 330-2,35.259588,128.634616,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
(주)삼진산업가스,의료용고압가스,경상남도 창원시 마산합포구 진동면 입곡길 176,경상남도 창원시 마산합포구 진동면 인곡리 784-2,35.13805027,128.513312,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
피피팜,일반종합도매,"경상남도 창원시 마산합포구 진동면 동촌길 185, 101동 706호 (마산 신화하니엘 더 마린)",경상남도 창원시 마산합포구 진동면 진동리 201,35.11160134,128.4882958,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
와이지메디컬,일반종합도매,"경상남도 창원시 마산합포구 용마로 47, 지상2층 201호 (산호동)",경상남도 창원시 마산합포구 산호동 49-5,35.21808728,128.5798368,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
대성종합가스,의료용고압가스,"경상남도 창원시 마산합포구 어시장8길 58, 지상1층 (남성동)",경상남도 창원시 마산합포구 남성동 245-1,35.2019601,128.5761863,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
나은한약품,한약도매,"경상남도 창원시 마산합포구 어시장7길 126, 203호 (동성동)","경상남도 창원시 마산합포구 동성동 313, 203호 (동성동)",35.20410405,128.5787114,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
영우약품주식회사,일반종합도매,"경상남도 창원시 마산합포구 성호동1길 1, 지로빌딩 5층 (추산동)",경상남도 창원시 마산합포구 추산동 1-55,35.2105221,128.5721756,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
(주)정인약품,일반종합도매,경상남도 창원시 마산합포구 성호동1길 1 (추산동),,35.2105221,128.5721756,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
삼근당한약품,한약도매,"경상남도 창원시 마산합포구 산호시장길 12, 2층 (산호동)",경상남도 창원시 마산합포구 산호동 31-1,35.21796769,128.5815411,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
(주)대명약품,일반종합도매,경상남도 창원시 마산합포구 산호동2길 26 (산호동),,35.21738248,128.5881035,영업,Y,Y,,마산보건소,2026-01-28,5670000,경상남도 창원시
제이앤팜,일반종합도매,"경상남도 창원시 마산합포구 북성로 87, 마산제일외과의원 지상3층 (상남동)",경상남도 창원시 마산합포구 상남동 1-66,35.21500305,128.5704121,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
제이에스팜,일반종합도매,"경상남도 창원시 마산합포구 문화북1길 65, 202호 (두월동2가, 두월동 상우 the 헤라우스)",경상남도 창원시 마산합포구 두월동2가 7-1,35.18611012,128.5605708,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
온누리팜,일반종합도매,경상남도 창원시 마산합포구 노산서18길 115 (교방동),경상남도 창원시 마산합포구 교방동 370-10,35.21468948,128.5642547,영업,Y,N,,마산보건소,2026-01-28,5670000,경상남도 창원시
Sky pharm,일반종합도매,"경상남도 창원시 의창구 평산로207번길 4, 5층 505호 (서상동)",경상남도 창원시 의창구 서상동 666-5,35.26016946,128.625896,영업,Y,N,,창원보건소,2026-01-28,5670000,경상남도 창원시
폴라리스피에이씨주식회사,일반종합도매,"서울특별시 서초구 바우뫼로43길 46, 서원메디텍물류센터 4층 (양재동)",서울특별시 서초구 양재동 3-8,37.4834847337,127.0416410586,영업,Y,Y,070-4517-0030,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
광동생활건강(주),일반종합도매,"서울특별시 서초구 서초중앙로 85, 7층 (서초동)",서울특별시 서초구 서초동 1577-4,37.4893829287,127.0140514318,영업,Y,Y,02-6006-7292,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사 재원바이오팜,원료의약품도매,"서울특별시 서초구 남부순환로315길 17, 한우빌딩 2층 202호 (서초동)",서울특별시 서초구 서초동 1467-78,37.479314083,127.0081387379,영업,Y,Y,02-523-5515,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
모사주식회사,일반종합도매,"서울특별시 서초구 남부순환로339길 63, 닥솔빌딩 503호 (서초동)",서울특별시 서초구 서초동 1443-33,37.4857205103,127.0212874429,영업,Y,Y,02-3487-1117,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
대한민국고엽제전우회,일반종합도매,"서울특별시 서초구 서초대로46길 77, 고엽제 회관 3층 (서초동)",서울특별시 서초구 서초동 1559-12,37.4900651054,127.0122163581,영업,Y,Y,02-775-9809,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
맨소래덤아시아퍼시픽(주),일반종합도매,"서울특별시 서초구 서초대로40길 41, 대호IR빌딩 7층 (서초동)",서울특별시 서초구 서초동 1540-1,37.4898397628,127.0080135758,영업,Y,Y,070-4335-4294,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사에스피에스팜,일반종합도매,"서울특별시 서초구 효령로55길 22, 1104호 (서초동)",서울특별시 서초구 서초동 1601-2,37.4857996317,127.0146936665,영업,Y,Y,070-4233-6994,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
한림제약주식회사,일반종합도매,"서울특별시 서초구 서초대로52길 42, 한림빌딩 6층 (서초동)",서울특별시 서초구 서초동 1656-10,37.4918727115,127.0145590502,영업,Y,Y,02-3489-6166,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사엘앤씨바이오서울사무소,일반종합도매,"서울특별시 서초구 나루터로 82, 4층 (잠원동)",서울특별시 서초구 잠원동 20-2,37.5157086417,127.0189430879,영업,Y,Y,02-541-8577,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)사자약품,일반종합도매,"서울특별시 서초구 신반포로45길 32, 203호 (잠원동)",서울특별시 서초구 잠원동 35-33,37.5119361177,127.0185027113,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사함께하는약품,일반종합도매,"서울특별시 서초구 서운로 43, 지하1층 일부호 (서초동)",서울특별시 서초구 서초동 1344-10,37.4876495365,127.02830936,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)트러스트랩스,일반종합도매,"서울특별시 서초구 서초대로 398, BNK디지털타워 5층 508호 (서초동)",서울특별시 서초구 서초동 1321-11,37.4966368177,127.0251043175,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사 더푸른약품,일반종합도매,"서울특별시 서초구 나루터로 70, 영서빌딩 엠피스센터 104-1호 (잠원동)",서울특별시 서초구 잠원동 19-5,37.5153529303,127.017751581,영업,Y,Y,02-3442-1351,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사 피코이노베이션,일반종합도매,"서울특별시 서초구 효령로36길 4, 2층 (방배동)",서울특별시 서초구 방배동 985-4,37.4813295602,126.9998202323,영업,Y,Y,02-523-1012,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
에이치팜,일반종합도매,"서울특별시 서초구 효령로68길 32, 2층 (서초동)",서울특별시 서초구 서초동 1438-16,37.4860772048,127.0228144229,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)원진신약,일반종합도매,"서울특별시 서초구 사임당로10길 3, 원진빌딩 1층 101호 (서초동)",서울특별시 서초구 서초동 1626-2,37.488532741,127.0161411884,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)포지티브케이,일반종합도매,"서울특별시 서초구 서초대로78길 50, 우영빌딩 6층 비에스-604호 (서초동)",서울특별시 서초구 서초동 1330-13,37.4933544562,127.0286408009,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)엘앤씨메디케어,일반종합도매,"서울특별시 서초구 효령로 105, 2층 202호 (방배동)",서울특별시 서초구 방배동 912-2,37.4811017065,126.9956841174,영업,Y,Y,031-726-4001,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
카인드팜,일반종합도매,"서울특별시 서초구 언남11길 34-2, 영동빌딩 202호 (양재동)",서울특별시 서초구 양재동 268,37.4754660807,127.0432338169,영업,Y,Y,02-577-0319,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
하모니쓰리엠,일반종합도매,"서울특별시 서초구 반포대로14길 71, 817호 (서초동)",서울특별시 서초구 서초동 1599-2,37.486909517,127.0145047179,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)대한파마,일반종합도매,"서울특별시 서초구 사평대로 335, 3층 308(코쿤피스내316호)호 (반포동)",서울특별시 서초구 반포동 745,37.5034364671,127.0197427337,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
폴진케미칼,일반종합도매,"서울특별시 서초구 논현로19길 17, 2층 (양재동)",서울특별시 서초구 양재동 276-1,37.4762362151,127.0445774526,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)르시에르,일반종합도매,"서울특별시 서초구 효령로 310, 1311호 (서초동, 해링턴 타워 서초)",서울특별시 서초구 서초동 1445-1,37.4851596096,127.0181893543,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사 테오팜,일반종합도매,"서울특별시 서초구 마방로6길 7-69, 202호 (양재동)",서울특별시 서초구 양재동 273-7,37.4753584498,127.0445815664,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
삼보메디(주),일반종합도매,"서울특별시 서초구 사임당로 174, 7층 707호 (서초동)",서울특별시 서초구 서초동 1337,37.4923165838,127.028649677,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
주식회사 오트란코리아,원료의약품도매,"서울특별시 서초구 양재천로 97, 3층 (양재동)",서울특별시 서초구 양재동 98-3,37.4762398763,127.0398795041,영업,Y,Y,02-577-1881,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
(주)우정팜,일반종합도매,"서울특별시 서초구 나루터로 75, 금산빌딩 406호 (잠원동)",서울특별시 서초구 잠원동 14-16,37.5158432186,127.0180022436,영업,Y,Y,,서울특별시 서초구,2025-12-19,3210000,서울특별시 서초구
